Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.2-10.0.2.15-80-58232-6,10.0.2.15,58232,10.0.2.2,80,6,16/08/2021 07:12:47 PM,14642,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77789.91940991668,546.3734462505122,2091.714285714286,2550.7827370100676,7823.0,976.0,12690.0,4230.0,5634.361277021558,10736.0,977.0,11756.0,3918.666666666667,3523.3441973973154,7823.0,976.0,0,0,0,0,128,144,273.1867231252561,273.1867231252561,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58234-6,10.0.2.15,58234,10.0.2.2,80,6,16/08/2021 07:12:52 PM,15616,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72938.01229508196,512.2950819672132,2230.857142857143,2564.1828086527835,7807.0,0.0,11712.0,3904.0,5935.954261953169,10735.0,0.0,12687.0,4229.0,3136.8307254297292,7807.0,1952.0,0,0,0,0,128,144,256.1475409836066,256.1475409836066,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58236-6,10.0.2.15,58236,10.0.2.2,80,6,16/08/2021 07:12:57 PM,14641,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77795.23256608155,546.4107642920566,2091.571428571429,2546.3573889736986,7807.0,945.0,11713.0,3904.333333333333,5043.464120357488,9728.0,978.0,12687.0,4229.0,3136.9864519949715,7807.0,1951.0,0,0,0,0,128,144,273.2053821460283,273.2053821460283,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58238-6,10.0.2.15,58238,10.0.2.2,80,6,16/08/2021 07:13:02 PM,14643,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77784.6069794441,546.3361333060166,2091.8571428571427,2611.118497794347,7810.0,0.0,11715.0,3905.0,5962.363541415434,10768.0,0.0,11713.0,3904.333333333333,3382.406589003358,7810.0,1951.0,0,0,0,0,128,144,273.1680666530083,273.1680666530083,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58240-6,10.0.2.15,58240,10.0.2.2,80,6,16/08/2021 07:13:07 PM,16594,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68639.26720501385,482.10196456550557,2370.5714285714284,2518.8001017113193,7828.0,0.0,12688.0,4229.333333333333,6499.354301262037,11713.0,0.0,13685.0,4561.666666666667,2992.532762282367,7828.0,1952.0,0,0,0,0,128,144,241.05098228275278,241.05098228275278,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58242-6,10.0.2.15,58242,10.0.2.2,80,6,16/08/2021 07:13:12 PM,16592,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68647.54098360657,482.1600771456124,2370.285714285714,3330.6317075636825,9768.0,0.0,13665.0,4555.0,7069.430033602426,12699.0,0.0,13670.0,4556.666666666666,4617.6861449575945,9768.0,974.0,0,0,0,0,128,144,241.0800385728062,241.0800385728062,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58244-6,10.0.2.15,58244,10.0.2.2,80,6,16/08/2021 07:13:17 PM,16595,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68635.13106357337,482.07291352817117,2370.714285714286,2169.19245452355,6831.0,0.0,13666.0,4555.333333333333,5572.030270317394,10768.0,0.0,11712.0,3904.0,2926.500128139413,6831.0,978.0,0,0,0,0,128,144,241.03645676408559,241.03645676408559,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58246-6,10.0.2.15,58246,10.0.2.2,80,6,16/08/2021 07:13:22 PM,15616,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72938.01229508196,512.2950819672132,2230.857142857143,2504.6693347007854,7810.0,943.0,12688.0,4229.333333333333,5629.8171669543,10730.0,950.0,12689.0,4229.666666666667,3138.594005814281,7810.0,1953.0,0,0,0,0,128,144,256.1475409836066,256.1475409836066,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58248-6,10.0.2.15,58248,10.0.2.2,80,6,16/08/2021 07:13:27 PM,14608,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77970.97480832422,547.645125958379,2086.857142857143,2206.567729043716,6806.0,0.0,11688.0,3896.0,5922.144966141913,10711.0,0.0,11679.0,3893.0,2931.675118426324,6806.0,943.0,0,0,0,0,128,144,273.8225629791895,273.8225629791895,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58250-6,10.0.2.15,58250,10.0.2.2,80,6,16/08/2021 07:13:32 PM,18543,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,61424.796419133905,431.4296500026964,2649.0,3172.4033476214845,9758.0,975.0,14640.0,4880.0,5934.885929822072,11710.0,979.0,15615.0,5205.0,4062.13109094229,9758.0,1952.0,0,0,0,0,128,144,215.7148250013482,215.7148250013482,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58252-6,10.0.2.15,58252,10.0.2.2,80,6,16/08/2021 07:13:37 PM,14640,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77800.54644808744,546.448087431694,2091.428571428571,2217.0384042037444,6842.0,0.0,11712.0,3904.0,5936.776229571063,10736.0,0.0,11721.0,3907.0,2933.0020456862967,6842.0,976.0,0,0,0,0,128,144,273.224043715847,273.224043715847,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58254-6,10.0.2.15,58254,10.0.2.2,80,6,16/08/2021 07:13:42 PM,15617,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72933.34187103796,512.2622782864827,2231.0,2564.6087420891317,7808.0,0.0,12688.0,4229.333333333333,5718.0701581331905,10735.0,0.0,12689.0,4229.666666666667,3427.124791035969,7808.0,977.0,0,0,0,0,128,144,256.13113914324134,256.13113914324134,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58256-6,10.0.2.15,58256,10.0.2.2,80,6,16/08/2021 07:13:47 PM,16591,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68651.67862093906,482.189138689651,2370.142857142857,2867.715550083459,8785.0,944.0,13631.0,4543.666666666667,6207.978119592024,11712.0,944.0,13665.0,4555.0,3944.993155887599,8785.0,976.0,0,0,0,0,128,144,241.0945693448255,241.0945693448255,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58258-6,10.0.2.15,58258,10.0.2.2,80,6,16/08/2021 07:13:52 PM,17570,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64826.40865110985,455.3215708594195,2510.0,3324.4624126816857,9754.0,0.0,13665.0,4555.0,7889.491428476236,13665.0,0.0,15617.0,5205.666666666666,4058.9311811526604,9754.0,1952.0,0,0,0,0,128,144,227.66078542970976,227.66078542970976,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58260-6,10.0.2.15,58260,10.0.2.2,80,6,16/08/2021 07:13:57 PM,21475,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,53038.416763678695,372.52619324796274,3067.857142857143,3839.9081338217557,11713.0,975.0,17571.0,5857.0,7622.931981855801,14641.0,975.0,17569.0,5856.333333333334,5157.8461913218525,11713.0,1991.0,0,0,0,0,128,144,186.26309662398137,186.26309662398137,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58262-6,10.0.2.15,58262,10.0.2.2,80,6,16/08/2021 07:14:02 PM,17568,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64833.78870673953,455.3734061930783,2509.714285714286,2511.1996279524597,7808.0,0.0,13663.0,4554.333333333333,7060.811308435691,12688.0,0.0,13663.0,4554.333333333333,2981.511417609084,7808.0,1953.0,0,0,0,0,128,144,227.68670309653916,227.68670309653916,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58264-6,10.0.2.15,58264,10.0.2.2,80,6,16/08/2021 07:14:07 PM,17567,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64837.47936471794,455.3993282859908,2509.5714285714284,2933.5727283264946,8818.0,0.0,14637.0,4879.0,7621.075186612451,13661.0,0.0,15651.0,5217.0,3960.596293489151,8818.0,975.0,0,0,0,0,128,144,227.6996641429954,227.6996641429954,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58266-6,10.0.2.15,58266,10.0.2.2,80,6,16/08/2021 07:14:12 PM,18542,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,61428.10915758818,431.45291770035595,2648.8571428571427,3342.716232276352,10043.0,0.0,14639.0,4879.666666666667,7649.713219025491,13696.0,0.0,16015.0,5338.333333333334,4203.765137746558,10043.0,1951.0,0,0,0,0,128,144,215.72645885017798,215.72645885017798,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58268-6,10.0.2.15,58268,10.0.2.2,80,6,16/08/2021 07:14:17 PM,13664,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,83357.72833723653,585.4800936768149,1951.9999999999998,2582.253344142153,7808.0,975.0,11712.0,3904.0,5071.444863152907,9760.0,975.0,11713.0,3904.333333333333,3518.879414434847,7808.0,976.0,0,0,0,0,128,144,292.74004683840747,292.74004683840747,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58270-6,10.0.2.15,58270,10.0.2.2,80,6,16/08/2021 07:14:22 PM,18542,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,61428.10915758818,431.45291770035595,2648.8571428571427,3172.131692756541,9756.0,929.0,15615.0,5205.0,6459.986455094159,12645.0,1020.0,15616.0,5205.333333333334,4049.697437257916,9756.0,1998.0,0,0,0,0,128,144,215.72645885017798,215.72645885017798,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58272-6,10.0.2.15,58272,10.0.2.2,80,6,16/08/2021 07:14:27 PM,19518,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,58356.38897428015,409.87806127677015,2788.285714285714,2799.178433891256,8818.0,0.0,15615.0,5205.0,7390.372859335313,13664.0,0.0,15650.0,5216.666666666667,3445.7838488990187,8818.0,1951.0,0,0,0,0,128,144,204.93903063838508,204.93903063838508,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58274-6,10.0.2.15,58274,10.0.2.2,80,6,16/08/2021 07:14:32 PM,16591,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68651.67862093906,482.189138689651,2370.1428571428573,2457.2492363461647,7829.0,948.0,13663.0,4554.333333333333,6222.119601336295,11739.0,948.0,13684.0,4561.333333333333,3437.5261938395947,7829.0,976.0,0,0,0,0,128,144,241.0945693448255,241.0945693448255,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58276-6,10.0.2.15,58276,10.0.2.2,80,6,16/08/2021 07:14:37 PM,15616,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72938.01229508196,512.2950819672132,2230.857142857143,2565.0075002210956,7809.0,0.0,11714.0,3904.666666666667,5937.105046513269,10737.0,0.0,13664.0,4554.666666666667,2982.7112386775448,7809.0,1951.0,0,0,0,0,128,144,256.1475409836066,256.1475409836066,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58278-6,10.0.2.15,58278,10.0.2.2,80,6,16/08/2021 07:14:42 PM,16592,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68647.54098360657,482.1600771456124,2370.285714285714,2020.837756499823,6839.0,977.0,13665.0,4555.0,5402.873217094771,10770.0,977.0,12696.0,4232.0,2964.06089681032,6839.0,1008.0,0,0,0,0,128,144,241.0800385728062,241.0800385728062,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58280-6,10.0.2.15,58280,10.0.2.2,80,6,16/08/2021 07:14:47 PM,30255,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,37646.66997190547,264.4191042802843,4322.142857142858,4572.69065316295,12687.0,975.0,19519.0,6506.333333333334,8748.930067918782,16593.0,975.0,25374.0,8458.0,5718.269231157274,12687.0,1952.0,0,0,0,0,128,144,132.20955214014214,132.20955214014214,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58282-6,10.0.2.15,58282,10.0.2.2,80,6,16/08/2021 07:14:52 PM,24007,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,47444.49535552131,333.23613945932436,3429.5714285714284,3633.162481784653,11323.0,0.0,19128.0,6376.0,9403.859633150636,17176.0,0.0,19128.0,6376.0,4708.5846068643605,11323.0,1949.0,0,0,0,0,128,144,166.61806972966218,166.61806972966218,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58284-6,10.0.2.15,58284,10.0.2.2,80,6,16/08/2021 07:14:57 PM,17569,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64830.09846889407,455.3474870510558,2509.857142857143,2437.3883173437525,7784.0,0.0,13640.0,4546.666666666667,6260.33723798753,11687.0,0.0,13664.0,4554.666666666667,2955.5678529401644,7784.0,1984.0,0,0,0,0,128,144,227.6737435255279,227.6737435255279,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
